Fish_ID;Capture_Year;Capture_Qtr;Year_Class;Age_Capture;Decades;Decade;ICES_SD;TL_mm;Oto_Dors_L;Age;Ages;New L_age;Cal_Year;Annulus_Width;Cum_Ann_Width;Avg_MnMg06;Mg ESF06;Avg_SrCa;New_Salinity_class;SMHI year;SMHI hypox;Decade_anox_ch;Decade_anox;Year_hyp;Hypoxic volume 2;Hypoxic volume 0;Temp_year;T BY15 Annual. 30-90 m;T BY15 Q4. 30-90 m;BY15 Q4 salinitet 30_90m;Mean annual sal BY15 30_90 m ;O sat year;Neo year;Neo mean MnMg
Ajvide_144;Neolithic;1;Neolithic;4;Neolithic;Neolithic;27;544.5719;4353;2;3;417.737277365876;Neolithic;1172;3334;0.154011318;0.109794349;7.12101283;4;;;;;;;;;;;;;;;
Ajvide 88;Neolithic;2;Neolithic;3;Neolithic;Neolithic;27;425.105;3450;0;1;152.4884782;Neolithic;1223;1223;0.264625549;0.120936606;4.41767851;3;;;;;;;;;;;;;;;
Ajvide_151;Neolithic;3;Neolithic;3;Neolithic;Neolithic;27;393.915275;3214.25;2;3;360.786014293516;Neolithic;969;2942;0.168968339;0.068602757;4.30275219;3;;;;;;;;;;;;;;;
Ajvide_151;Neolithic;3;Neolithic;3;Neolithic;Neolithic;27;393.915275;3214.25;1;2;242.871400429118;Neolithic;1414;1973;0.3479923;0.074220626;4.680412866;4;;;;;;;;;;;;;;;
Hypoxolith_C91_02_06;1993;3;1991;2;1990s;1990s;25;425;3098;0;1;164.4653497;1991;1187;1187;0.584738522;0.069788951;2.661655633;1;;;;;;;;;;;;;;;
Ajvide_34;Neolithic;3;Neolithic;3;Neolithic;Neolithic;27;296.2448;2476;1;2;199.066885969181;Neolithic;876;1656;0.264053415;0.13155426;5.886232212;4;;;;;;;;;;;;;;;
Ajvide_34;Neolithic;3;Neolithic;3;Neolithic;Neolithic;27;296.2448;2476;2;3;296.2448;Neolithic;820;2476;0.108307032;0.148653867;6.220713826;4;;;;;;;;;;;;;;;
1994_B-701;1994;2;1991;2;1990s;1990s;25;424;3160;0;1;146.5689711;1991;1113;1113;0.808738248;0.073012129;3.536775362;2;;;;;;;;;;;;;;;
Avide_123;Neolithic;3;Neolithic;4;Neolithic;Neolithic;27;416.463164;3384.68;1;2;261.523642700345;Neolithic;960;2117;0.207262003;0.080757617;5.352503166;4;;;;;;;;;;;;;;;
Avide_123;Neolithic;3;Neolithic;4;Neolithic;Neolithic;27;416.463164;3384.68;3;4;379.224291926938;Neolithic;440;3080;0.080896641;0.081301087;5.465723329;4;;;;;;;;;;;;;;;
Avide_123;Neolithic;3;Neolithic;4;Neolithic;Neolithic;27;416.463164;3384.68;2;3;325.446217513957;Neolithic;523;2640;0.137490462;0.090162938;5.835449092;4;;;;;;;;;;;;;;;
Avide_159;Neolithic;1;Neolithic;5;Neolithic;Neolithic;27;525.653;4210;4;5;525.653;Neolithic;353;4210;0.046479789;0.067892622;3.321739913;2;;;;;;;;;;;;;;;
101 SD28 1948;1948;2;1944;4;1940s;1940s;28;420;4203;0;1;72.35773909;1944;699;699;0.418910629;0.059955275;3.091325512;2;;;;;;;;;;;;;;;
Avide_159;Neolithic;1;Neolithic;5;Neolithic;Neolithic;27;525.653;4210;3;4;481.809307380952;Neolithic;771;3857;0.057005138;0.103345586;6.405734676;4;;;;;;;;;;;;;;;
Avide_159;Neolithic;1;Neolithic;5;Neolithic;Neolithic;27;525.653;4210;1;2;231.540070476191;Neolithic;1130;1842;0.156349013;0.101976289;6.913664903;4;;;;;;;;;;;;;;;
Avide_159;Neolithic;1;Neolithic;5;Neolithic;Neolithic;27;525.653;4210;2;3;386.048720952381;Neolithic;1244;3086;0.102833201;0.094631113;8.26407672;4;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;10;11;720;1988;269;6273;0.16539591;0.029207077;4.931154145;4;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;9;10;689.247325562829;1987;221;6004;1.233662196;0.025195458;6.018152644;4;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;8;9;663.982117196232;1986;296;5783;0.473621017;0.023028342;7.549276104;4;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;7;8;630.142743094364;1985;332;5487;1.694226953;0.019946268;14.76318077;4;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;6;7;592.187769439566;1984;488;5155;0.609625289;0.027581095;14.49309221;4;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;5;6;536.398531055405;1983;442;4667;0.504582598;0.035009635;7.47873599;4;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;4;5;485.86811432221;1982;559;4225;0.174477014;0.034840995;6.580906428;4;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;3;4;421.961999041993;1981;742;3666;0.26194628;0.042311698;4.912507771;4;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;2;3;337.134919367715;1980;1187;2924;0.244468174;0.04332366;3.868475358;2;;;;;;;;;;;;;;;
BITS_Q1_SD28_1989_281;1989;1;1978;11;1980s;1980s;28;720;6273;1;2;201.434456330832;1979;804;1737;0.394765587;0.057589604;4.51038687;3;;;;;;;;;;;;;;;
118 SD25 1989;1989;1;1986;3;1980s;1980s;25;420;3742;0;1;128.733119;1986;1129;1129;0.417834608;0.072996381;3.142821981;2;;;;;;;;;;;;;;;
BITS-2019-100;2019;4;2016;3;2010s;2010s;25;420;3112;3;4;419.045558458524;2019;609;3105;0.131292990240892;0.0362839785465801;4.18380931049822;3;;;;;;;;;;;;;;;
BITS-2019-100;2019;4;2016;3;2010s;2010s;25;420;3112;2;3;336.009144350098;2018;583;2496;0.162634119398216;0.045168047772766;5.14970429114185;4;;;;;;;;;;;;;;;
BITS-2019-100;2019;4;2016;3;2010s;2010s;25;420;3112;1;2;256.517798824298;2017;1297;1913;0.321343350979866;0.0709829714658357;4.16626103124736;3;;;;;;;;;;;;;;;
2000-SD25-42;2000;1;1996;3;1990s;1990s;25;420;3558;0;1;108.8982326;1996;944;944;0.306643791;0.119942977;2.914938176;1;;;;;;;;;;;;;;;
BITS-2019-101;2019;4;2017;2;2010s;2010s;25;400;2723;2;3;371.001683501683;2019;615;2528;0.102746116253433;0.0665224592732812;3.96980037607838;2;;;;;;;;;;;;;;;
BITS-2019-101;2019;4;2017;2;2010s;2010s;25;400;2723;1;2;279.545454545455;2018;1038;1913;0.308890699938848;0.0563509639492194;3.62967115108631;2;;;;;;;;;;;;;;;
2000-SD25-45;2000;1;1997;2;1990s;1990s;25;420;3049;0;1;86.44548183;1997;653;653;0.253296548;0.218251216;2.658269735;1;;;;;;;;;;;;;;;
BITS-2019-102;2019;4;2015;4;2010s;2010s;25;410;3524;4;5;410;2019;473;3524;0.169116849251867;0.0310244807265351;4.06293251097412;3;;;;;;;;;;;;;;;
BITS-2019-102;2019;4;2015;4;2010s;2010s;25;410;3524;3;4;354.517127230858;2018;579;3051;0.281747245982678;0.0314046189548229;4.81094311219013;4;;;;;;;;;;;;;;;
BITS-2019-102;2019;4;2015;4;2010s;2010s;25;410;3524;2;3;286.600460564191;2017;684;2472;0.411596577009952;0.0454705127121802;4.2147498559149;3;;;;;;;;;;;;;;;
BITS-2019-102;2019;4;2015;4;2010s;2010s;25;410;3524;1;2;206.367299942429;2016;1157;1788;0.940692513632468;0.0530960742513182;3.74743641991041;2;;;;;;;;;;;;;;;
2018Q1_SD28_412;2018;1;2014;4;2010s;2010s;28;420;3858;0;1;83.13513514;2014;742;742;0.883872663;0.066088477;2.719717727;1;;;;;;;;;;;;;;;
BITS-2019-103;2019;4;2016;3;2010s;2010s;25;370;2982;3;4;337.536664392906;2019;454;2723;0.365474581142018;0.0344262882306985;7.93594242433879;4;;;;;;;;;;;;;;;
BITS-2019-103;2019;4;2016;3;2010s;2010s;25;370;2982;2;3;280.631821282401;2018;713;2269;0.280329063984513;0.0367761209002157;8.46884649475709;4;;;;;;;;;;;;;;;
BITS-2019-103;2019;4;2016;3;2010s;2010s;25;370;2982;1;2;191.263642564802;2017;713;1556;0.512422156890074;0.0546953307505668;6.47571853526795;4;;;;;;;;;;;;;;;
2020_SD25-900;2020;1;2016;3;2010s;2010s;25;420;3337;0;1;47.71752358;2016;406;406;0.881507919;0.064401438;3.093538509;2;;;;;;;;;;;;;;;
BITS-2019-145;2019;4;2013;6;2010s;2010s;25;390;3657;6;7;581.225395065151;2019;89;5437;0.132432854556239;0.0280487886754536;3.55361509721546;2;;;;;;;;;;;;;;;
BITS-2019-145;2019;4;2017;2;2010s;2010s;25;320;2581;2;3;532.879296720664;2019;534;4278;0.274233895998773;0.056248750685332;3.66917478101783;2;;;;;;;;;;;;;;;
BITS-2019-145;2019;4;2017;2;2010s;2010s;25;320;2581;1;2;393.13413670486;2018;1246;3164;0.551322594335114;0.0534925960471323;3.36765502996863;2;;;;;;;;;;;;;;;
BITS-2019-145;2019;4;2013;6;2010s;2010s;25;390;3657;5;6;571.664125311893;2018;268;5348;0.286954371852858;0.0279647331591981;4.19382611107412;3;;;;;;;;;;;;;;;
438 SD25 2018;2018;1;2015;3;2010s;2010s;28;420;3128;0;1;69.5086594;2015;501;501;0.671654051;0.061998809;2.762596732;1;;;;;;;;;;;;;;;
BITS-2019-145;2019;4;2013;6;2010s;2010s;25;390;3657;4;5;542.872886054893;2017;178;5080;0.546123387391739;0.0220228269277882;5.28535453982281;4;;;;;;;;;;;;;;;
BITS-2019-145;2019;4;2013;6;2010s;2010s;25;390;3657;3;4;523.750346548378;2016;312;4902;2.0031862078363;0.0210105666958802;6.90397627238733;4;;;;;;;;;;;;;;;
BITS-2019-145;2019;4;2013;6;2010s;2010s;25;390;3657;2;3;490.232187413363;2015;312;4590;1.03666384131827;0.0228157382949337;8.34176896372029;4;;;;;;;;;;;;;;;
BITS-2019-145;2019;4;2013;6;2010s;2010s;25;390;3657;1;2;399.346409758802;2014;580;3744;0.740702846101307;0.0274010172264452;6.29324473344202;4;;;;;;;;;;;;;;;
466 SD28 1940;1940;2;1936;4;1930s;1930s;28;420;3578;0;1;117.9103139;1936;987;987;0.48879049;0.070411318;2.700727838;1;;;;;;;;;;;;;;;
BITS-2019-148;2019;4;2015;4;2010s;2010s;25;330;3611;4;5;330;2019;948;3611;1.111461200158;0.0334284530881322;5.35912863406344;4;;;;;;;;;;;;;;;
BITS-2019-148;2019;4;2015;4;2010s;2010s;25;330;3611;3;4;242.813816343724;2018;632;2663;1.111461200158;0.0351639824392049;5.44910214273157;4;;;;;;;;;;;;;;;
BITS-2019-148;2019;4;2015;4;2010s;2010s;25;330;3611;2;3;184.689693906206;2017;677;2031;1.111461200158;0.0575104007378675;4.50954943696127;3;;;;;;;;;;;;;;;
BITS-2019-148;2019;4;2015;4;2010s;2010s;25;330;3611;1;2;122.42698680146;2016;812;1354;1.111461200158;0.0459252023902844;3.23843666894691;2;;;;;;;;;;;;;;;
BITS-2019-100;2019;4;2016;3;2010s;2010s;25;420;3112;0;1;79.67341607;2016;616;616;0.482032348;0.072343976;3.233288737;2;;;;;;;;;;;;;;;
BITS-2019-150;2019;4;2014;5;2010s;2010s;25;340;2889;5;6;340;2019;271;2889;0.149953498528294;0.0323606089664939;5.79436743445738;4;;;;;;;;;;;;;;;
BITS-2019-150;2019;4;2014;5;2010s;2010s;25;340;2889;4;5;307.783550545967;2018;496;2618;0.26163188962121;0.0307942026434559;4.88348536393371;4;;;;;;;;;;;;;;;
BITS-2019-150;2019;4;2014;5;2010s;2010s;25;340;2889;3;4;248.819126452976;2017;452;2122;0.469026247094413;0.0322106390281772;5.54466782394862;4;;;;;;;;;;;;;;;
BITS-2019-150;2019;4;2014;5;2010s;2010s;25;340;2889;2;3;195.085417400493;2016;451;1670;0.571403189121595;0.0465387398526683;4.14162422897461;3;;;;;;;;;;;;;;;
BITS-2019-150;2019;4;2014;5;2010s;2010s;25;340;2889;1;2;141.470588235294;2015;677;1219;1.36079654698071;0.0454530583679758;3.58798186550262;2;;;;;;;;;;;;;;;
Cod 2012-20;2012;1;2005;7;2010s;2010s;25;420;3882;0;1;67.81818182;2005;604;604;0.864052252;0.041576573;2.947144677;1;;;;;;;;;;;;;;;
BITS-2019-155;2019;4;2016;3;2010s;2010s;25;380;3150;3;4;380;2019;360;3150;0.216513977632636;0.0420279142644542;6.06468552588312;4;;;;;;;;;;;;;;;
BITS-2019-155;2019;4;2016;3;2010s;2010s;25;380;3150;2;3;336.161290322581;2018;585;2790;0.157444917676119;0.0470159839388112;7.41663900402242;4;;;;;;;;;;;;;;;
BITS-2019-155;2019;4;2016;3;2010s;2010s;25;380;3150;1;2;264.923387096774;2017;990;2205;0.285980464746153;0.052340915700083;6.71931313853828;4;;;;;;;;;;;;;;;
Cod 2013-90;2013;1;2006;7;2010s;2010s;25;420;4322;0;1;63.9109462;2006;631;631;1.534957475;0.041188051;2.984229369;1;;;;;;;;;;;;;;;
BITS-2019-157;2019;4;2017;2;2010s;2010s;25;360;2565;2;3;360;2019;450;2565;0.526992206408898;0.0297938969030899;8.07873879669073;4;;;;;;;;;;;;;;;
BITS-2019-157;2019;4;2017;2;2010s;2010s;25;360;2565;1;2;296.0337972167;2018;1350;2115;0.612065075738667;0.0530119202092695;4.93384781624118;4;;;;;;;;;;;;;;;
Cod 2014-286;2014;1;2009;5;2010s;2010s;25;420;3506;0;1;117.6384439;2009;965;965;0.633674755;0.087610763;2.626030771;1;;;;;;;;;;;;;;;
BITS-2019-185;2019;4;2015;4;2010s;2010s;25;310;3025;4;5;310;2019;91;3025;0.239633194794841;0.0217448259884609;7.51405957684196;4;;;;;;;;;;;;;;;
BITS-2019-185;2019;4;2015;4;2010s;2010s;25;310;3025;3;4;300.594117647059;2018;361;2934;0.541997235915323;0.0252727855373024;7.76774588274246;4;;;;;;;;;;;;;;;
BITS-2019-185;2019;4;2015;4;2010s;2010s;25;310;3025;2;3;263.280672268908;2017;496;2573;0.550219244894591;0.0331864033423747;6.80490840515603;4;;;;;;;;;;;;;;;
BITS-2019-185;2019;4;2015;4;2010s;2010s;25;310;3025;1;2;212.013445378151;2016;1219;2077;0.431313968462566;0.0569571918729506;5.0070564462661;4;;;;;;;;;;;;;;;
Cod 2014-59;2014;1;2009;5;2010s;2010s;25;420;4545;0;1;103.4363837;2009;1094;1094;1.184702953;0.04688838;3.09576968;2;;;;;;;;;;;;;;;
BITS-2019-186;2019;4;2017;2;2010s;2010s;25;240;2257;2;3;240;2019;903;2257;2.6412576628735;0.0637439334181165;5.26750937711995;4;;;;;;;;;;;;;;;
BITS-2019-186;2019;4;2017;2;2010s;2010s;25;240;2257;1;2;142.826234707748;2018;812;1354;1.421648917989;0.0654248082015159;3.97326052987193;2;;;;;;;;;;;;;;;
Cod 2014-87;2014;1;2007;7;2010s;2010s;25;420;3450;0;1;99.29302326;2007;798;798;1.36272478;0.053918871;2.735895177;1;;;;;;;;;;;;;;;
BITS-2019-187;2019;4;2015;4;2010s;2010s;25;390;3115;4;5;390;2019;226;3115;0.11440189240026;0.0250637515820033;4.75238478820217;4;;;;;;;;;;;;;;;
BITS-2019-187;2019;4;2015;4;2010s;2010s;25;390;3115;3;4;361.427406199021;2018;451;2889;0.583258856417687;0.0257845317173717;5.66080173852881;4;;;;;;;;;;;;;;;
BITS-2019-187;2019;4;2015;4;2010s;2010s;25;390;3115;2;3;304.408646003263;2017;316;2438;0.303386972867218;0.0319704234217632;5.54458888082994;4;;;;;;;;;;;;;;;
BITS-2019-187;2019;4;2015;4;2010s;2010s;25;390;3115;1;2;264.457585644372;2016;948;2122;0.270399138995052;0.0475777342215611;4.63216207811143;4;;;;;;;;;;;;;;;
Cod 2015-75;2015;1;2011;4;2010s;2010s;25;420;3395;0;1;84.86499261;2011;668;668;0.95245754;0.034235687;2.06985089;1;;;;;;;;;;;;;;;
BITS-2019-189;2019;4;2017;2;2010s;2010s;25;220;1851;2;3;220;2019;497;1851;0.42377470562252;0.0731768708879562;4.24273543782649;3;;;;;;;;;;;;;;;
BITS-2019-189;2019;4;2017;2;2010s;2010s;25;220;1851;1;2;159.979178234314;2018;632;1354;0.478566404540136;0.0751320074200281;3.6468694046353;2;;;;;;;;;;;;;;;
Hypoxolith_C05_02_18;2007;4;2005;2;2000s;2000s;25;420;3328;0;1;153.5744424;2005;1203;1203;1.513922745;0.041363494;2.634286135;1;;;;;;;;;;;;;;;
BITS-2019-190;2019;4;2017;2;2010s;2010s;25;270;2430;2;3;270;2019;180;2430;1.52028595163884;0.037854038810569;5.05881171178344;4;;;;;;;;;;;;;;;
BITS-2019-190;2019;4;2017;2;2010s;2010s;25;270;2430;1;2;249.768907563025;2018;1350;2250;0.854635285320272;0.0532215603192467;4.29227061624347;3;;;;;;;;;;;;;;;
Hypoxolith_C05_02_25;2007;4;2004;3;2000s;2000s;25;420;3282;0;1;107.6185819;2004;825;825;0.754503833;0.047112845;2.522038398;1;;;;;;;;;;;;;;;
BITS-2019-54;2019;4;2018;1;2010s;2010s;25;300;2318;1;2;272.978395061728;2019;1494;2112;0.613756333910342;0.0925678893169094;3.80506692683629;2;;;;;;;;;;;;;;;
Hypoxolith_C05_02_28;2007;4;2004;3;2000s;2000s;25;420;3492;0;1;116.0643308;2004;948;948;0.785514391;0.055594984;2.27003037;1;;;;;;;;;;;;;;;
BITS-2019-56;2019;4;2017;2;2010s;2010s;25;290;2262;2;3;290;2019;526;2262;0.27272668488361;0.0270487983815331;3.42158526190576;2;;;;;;;;;;;;;;;
BITS-2019-56;2019;4;2017;2;2010s;2010s;25;290;2262;1;2;221.634267631103;2018;1052;1736;1.07886601849849;0.0463272126160077;4.33965231158158;3;;;;;;;;;;;;;;;
OldCod L5_02;Neolithic;;;3;Neolithic;Neolithic;27;418.49;3400;0;1;108.5613469;Neolithic;865.1785714;865.1785714;0.321625095;0.063553026;3.675339032;2;;;;;;;;;;;;;;;
BITS-2019-58;2019;4;2017;2;2010s;2010s;25;370;2987;2;3;370;2019;1133;2987;0.474747120021864;0.048721079336662;4.59370640545249;3;;;;;;;;;;;;;;;
BITS-2019-58;2019;4;2017;2;2010s;2010s;25;370;2987;1;2;228.230337078652;2018;1184;1854;1.43562589044452;0.0477553115181705;3.8103193927716;2;;;;;;;;;;;;;;;
OldCod L5_08;Neolithic;;;3;Neolithic;Neolithic;27;418.49;3400;0;1;151.8201761;Neolithic;1218.980668;1218.980668;0.404541191;0.051385027;3.71422684;2;;;;;;;;;;;;;;;
BITS-2019-61;2019;4;2015;4;2010s;2010s;25;360;2788;3;4;339.369978086194;2018;579;2630;0.416348205118251;0.0463786979321774;6.40345242830823;4;;;;;;;;;;;;;;;
BITS-2019-61;2019;4;2015;4;2010s;2010s;25;360;2788;2;3;263.770087655223;2017;789;2051;0.471851884443469;0.0456109638226252;6.34607643001219;4;;;;;;;;;;;;;;;
BITS-2019-61;2019;4;2015;4;2010s;2010s;25;360;2788;1;2;160.750547845142;2016;789;1262;0.711712376170679;0.0615125714467378;5.53827029289024;4;;;;;;;;;;;;;;;
Avide_123;Neolithic;3;Neolithic;4;Neolithic;Neolithic;27;416.463164;3384.68;0;1;144.1896622;Neolithic;1157;1157;0.162936188;0.106695712;4.119084045;3;;;;;;;;;;;;;;;
BITS-2019-62;2019;4;2015;4;2010s;2010s;25;340;2820;4;5;332.080324909747;2019;324;2755;0.294706905604834;0.0312404904513812;6.43703359010082;4;;;;;;;;;;;;;;;
BITS-2019-62;2019;4;2015;4;2010s;2010s;25;340;2820;3;4;292.603790613718;2018;421;2431;1.12736372354702;0.0316225880792005;8.45718099087933;4;;;;;;;;;;;;;;;
BITS-2019-62;2019;4;2015;4;2010s;2010s;25;340;2820;2;3;241.308664259928;2017;422;2010;0.264752422903379;0.0482383210748632;5.00650580961414;4;;;;;;;;;;;;;;;
BITS-2019-62;2019;4;2015;4;2010s;2010s;25;340;2820;1;2;189.891696750903;2016;778;1588;0.519880338274233;0.0630965410892668;4.10057243969834;3;;;;;;;;;;;;;;;
SW 1329 SD25 1972;1972;1;1968;4;1970s;1970s;25;415;3060;0;1;69.6252459;1968;497;497;0.297532218;0.054950402;4.500922559;3;;;;;;;;;;;;;;;
BITS-2019-64;2019;4;2014;5;2010s;2010s;25;350;3261;5;6;350;2019;421;3261;2.05586814909818;0.0207728536808968;8.17121358830216;4;;;;;;;;;;;;;;;
BITS-2019-64;2019;4;2014;5;2010s;2010s;25;350;3261;4;5;304.438648396138;2018;368;2840;1.65055981987301;0.0241644506289476;9.14462317171187;4;;;;;;;;;;;;;;;
BITS-2019-64;2019;4;2014;5;2010s;2010s;25;350;3261;3;4;264.613048894425;2017;368;2472;1.45538159793174;0.0404359350562099;7.45169028970762;4;;;;;;;;;;;;;;;
BITS-2019-64;2019;4;2014;5;2010s;2010s;25;350;3261;2;3;224.787449392713;2016;526;2104;0.755494283002548;0.0547849908249719;4.75817050195735;4;;;;;;;;;;;;;;;
BITS-2019-64;2019;4;2014;5;2010s;2010s;25;350;3261;1;2;167.862815322329;2015;736;1578;0.68046457822351;0.0603607657656049;3.94794049856689;2;;;;;;;;;;;;;;;
Ö 14655 SD28 1967;1967;3;1965;3;1960s;1960s;28;415;3316;0;1;101.5907441;1965;795;795;0.322261161;0.049286974;3.491110923;2;;;;;;;;;;;;;;;
BITS-2019-65;2019;4;2015;4;2010s;2010s;25;330;2781;4;5;330;2019;206;2781;0.10409379093704;0.0477253548059687;4.82666660348811;4;;;;;;;;;;;;;;;
BITS-2019-65;2019;4;2015;4;2010s;2010s;25;330;2781;3;4;305.296594653973;2018;515;2575;0.185117173238385;0.0596449173051019;5.30325033700134;4;;;;;;;;;;;;;;;
BITS-2019-65;2019;4;2015;4;2010s;2010s;25;330;2781;2;3;243.538081288905;2017;927;2060;0.333230941625407;0.0710368359205563;4.50414603164499;3;;;;;;;;;;;;;;;
BITS-2019-65;2019;4;2015;4;2010s;2010s;25;330;2781;1;2;132.372757231783;2016;669;1133;1.32702052503562;0.0619714047263918;3.52776627110646;2;;;;;;;;;;;;;;;
Hypoxolith_C91_05_04;1996;3;1992;4;1990s;1990s;25;414.521;3370;0;1;131.4325604;1992;1053;1053;0.888478582;0.045782796;3.267524291;2;;;;;;;;;;;;;;;
BITS-2019-69;2019;4;2017;2;2010s;2010s;25;200;2009;2;3;200;2019;515;2009;0.398689395929304;0.0965699866329216;4.0299156461408;2;;;;;;;;;;;;;;;
BITS-2019-69;2019;4;2017;2;2010s;2010s;25;200;2009;1;2;148.079377233282;2018;824;1494;0.337932300775991;0.084286160630833;4.17497064060836;3;;;;;;;;;;;;;;;
Hypoxolith_C91_05_10;1996;3;1993;3;1990s;1990s;25;412.1396;3352;0;1;77.76311143;1993;614;614;0.793848501;0.08983864;3.529097807;2;;;;;;;;;;;;;;;
BITS-2019-80;2019;4;2017;2;2010s;2010s;25;320;2730;2;3;320;2019;258;2730;0.659893488678473;0.0505776985723939;5.1729549646466;4;;;;;;;;;;;;;;;
BITS-2019-80;2019;4;2017;2;2010s;2010s;25;320;2730;1;2;289.434701492537;2018;1390;2472;0.69514385507679;0.0598523032502595;5.24233205500497;4;;;;;;;;;;;;;;;
Ö 238 SD25 1958;1958;2;1954;4;1950s;1950s;25;412.0073;3351;0;1;133.3264683;1954;1069;1069;0.402285106;0.05134268;3.24145439;2;;;;;;;;;;;;;;;
BITS-2019-82;2019;4;2016;3;2010s;2010s;25;280;2369;3;4;280;2019;103;2369;0.924344589632448;0.0398406712774984;4.07961319134118;3;;;;;;;;;;;;;;;
BITS-2019-82;2019;4;2016;3;2010s;2010s;25;280;2369;2;3;267.674644243208;2018;721;2266;0.657647584202035;0.0652878385709382;3.94148011228417;2;;;;;;;;;;;;;;;
BITS-2019-82;2019;4;2016;3;2010s;2010s;25;280;2369;1;2;181.397153945666;2017;721;1545;1.5067556109956;0.0719046355579926;3.84394375868264;2;;;;;;;;;;;;;;;
12 SD25 1949;1949;2;1943;6;1940s;1940s;25;410;4722;0;1;51.73429542;1943;564;564;0.166838197;0.12217329;2.793174065;1;;;;;;;;;;;;;;;
BITS-2019-97;2019;4;2013;6;2010s;2010s;25;440;2946;5;6;440;2018;211;2946;0.268995400167753;0.0236606421194327;4.62758893839767;4;;;;;;;;;;;;;;;
BITS-2019-97;2019;4;2013;6;2010s;2010s;25;440;2946;4;5;408.124136740331;2017;210;2735;0.456445829992536;0.0232297554030976;8.29228522600717;4;;;;;;;;;;;;;;;
BITS-2019-97;2019;4;2013;6;2010s;2010s;25;440;2946;3;4;376.399343922652;2016;421;2525;0.973883676160292;0.0212153226064697;8.03787053885011;4;;;;;;;;;;;;;;;
BITS-2019-97;2019;4;2013;6;2010s;2010s;25;440;2946;2;3;312.798687845304;2015;421;2104;0.508239961756433;0.0330718909818193;8.45328203658968;4;;;;;;;;;;;;;;;
BITS-2019-97;2019;4;2013;6;2010s;2010s;25;440;2946;1;2;249.198031767956;2014;894;1683;0.298107226049925;0.0528615378706272;5.54166674966917;4;;;;;;;;;;;;;;;
1939 SD25 512;1939;2;1934;5;1930s;1930s;25;410;4294;0;1;67.68627451;1934;682;682;0.290076901;0.053412193;2.723839225;1;;;;;;;;;;;;;;;
Casini 2012-295;2012;1;2007;5;2010s;2010s;25;380;3657;4;5;380;2011;316;3657;0.346155821181233;0.0325433239502499;5.29155705965516;4;2018;22.25;;;;;;2005;4.80446745363368;5.95837334643061;8.39729166666667;8.48482352941176;1986;1983;0.185161152623529
Casini 2012-295;2012;1;2007;5;2010s;2010s;25;380;3657;3;4;346.928195176047;2010;497;3341;0.920958501892977;0.0368131376793225;6.77415293880391;4;2017;16.72;;;;;;2004;5.40944975899141;6.79805645136631;8.77;8.76392405063291;1985;1982;0.185161152623529
Casini 2012-295;2012;1;2007;5;2010s;2010s;25;380;3657;2;3;294.913362905462;2009;722;2844;0.442831894653766;0.0497208753867982;8.47917482511943;4;2016;16.34;;;;;;2003;5.18229890807425;6.15576198672102;8.81428571428571;8.42679047619047;1984;1981;0.185161152623529
Casini 2012-295;2012;1;2007;5;2010s;2010s;25;380;3657;1;2;219.35056833934;2008;723;2122;0.494339865474636;0.0609932807770965;6.80916818899883;4;2015;16.09;;;;;;2002;5.24867239887696;6.4852228757218;8.26830952380953;8.45567669172932;1983;1980;0.185161152623529
1999_SD28_Q1_1268;1999;1;1995;4;1990s;1990s;28;410;3424;0;1;127.9168131;1995;1052;1052;0.628893208;0.072279475;2.850867126;1;;;;;;;;;;;;;;;
Casini 2012-647 10pct;2012;1;2004;7;2010s;2010s;25;380;3657;7;8;380;2011;181;3657;0.388500029826444;0.0201643957780315;6.07155245930908;4;;;;;;;;2013;;;;;1994;1991;0.185161152623529
Casini 2012-647 10pct;2012;1;2004;7;2010s;2010s;25;380;3657;6;7;361.056972553368;2010;181;3476;0.31228862600068;0.0203052976128509;6.06882857409071;4;;;;;;;;2012;;;;;1993;1990;0.185161152623529
Casini 2012-647 10pct;2012;1;2004;7;2010s;2010s;25;380;3657;5;6;342.113945106737;2009;225;3295;0.25824846397701;0.0283555164059716;8.61600805744915;4;;;;;;;;2011;;;;;1992;1989;0.185161152623529
Casini 2012-647 10pct;2012;1;2004;7;2010s;2010s;25;380;3657;4;5;318.5659828112;2008;136;3070;0.321058140387711;0.0262569491748902;7.39602394876431;4;;;;;;;;2010;;;;;1991;1988;0.185161152623529
